"","id","treated","true_effect","base.hte","cluster.hte","ols.fe.hte","lasso.fe.hte","mean.hte","demeaned.hte","part.demeaned.hte"
"3296",161,0,0.518266379476231,0.535668252331131,0.527469517091524,0.65304236537227,0.655655937330635,0.48101999082846,0.613992604780194,0.609250944206841
"3297",161,0,0.775272514648627,0.844840090069605,0.864969947624198,0.855295516741242,0.890452952821125,0.796786521063019,0.710622074635724,0.686765658693373
"3298",161,0,0.408270399410422,0.647915437700779,0.607202839278834,0.575233201376907,0.580802007038705,0.56891903582925,0.434476281296094,0.514911772973449
"3299",161,0,0.751193324722421,0.872950939299688,0.875843692236496,0.792009021690046,0.834623935921207,0.712172812053483,0.558498307356637,0.602057925705495
"3300",161,0,0.402462800581777,0.545772249272365,0.528508190516121,0.513471944280553,0.512882221980245,0.485016779544819,0.526463352818637,0.436511099099759
"3301",161,0,0.398464401378667,0.510406827917432,0.535396726367148,0.584601515274685,0.625746034995166,0.430179873427802,0.538734422067635,0.40920213413286
"3302",161,0,0.882428264542646,0.911481947653303,0.862273458185749,0.889077035881335,0.944430116767299,0.874283443657505,0.709865819982577,0.715913120505605
"3303",161,0,0.623094095652405,0.862878792127114,0.834118707233922,0.676873788310941,0.706208584243214,0.647328479456376,0.451094953000803,0.604628433558608
"3304",162,0,0.580114840132364,0.632009846604365,0.590682201940444,0.679010409773604,0.701333286153022,0.583098363675235,0.592548228119515,0.608465725026485
"3305",162,0,0.405385643627853,0.342474942165774,0.364594518701262,0.578120411786173,0.549926272141487,0.404832178781015,0.536890005918673,0.531199594772592
"3306",162,0,0.599143174814004,0.645212490481024,0.614056303595413,0.686342244808113,0.712288220683723,0.587958515631692,0.596720453538857,0.593693527479999
"3307",162,0,0.402634847019728,0.648429086861644,0.632625349936052,0.54084545571651,0.563567689941501,0.466469401803104,0.476622330922147,0.454774155343267
"3308",162,0,0.608851649518375,0.732932903854623,0.73972347862509,0.657724721703605,0.658225613378474,0.510530233931537,0.447248490744471,0.479915689008135
"3309",162,0,0.283677935403821,0.497753076642619,0.477490941607957,0.503972850989858,0.474587271838538,0.421949747560047,0.51562817005036,0.338524321585089
"3310",162,0,0.788445399886607,0.746782877333816,0.713546986125017,0.578393103345319,0.60573167092262,0.499908203658454,0.497347379232274,0.430684121774145
"3311",162,0,0.631590285326923,0.751533728150938,0.720292440558148,0.632833982660456,0.671452704635257,0.55259532155676,0.494658576290865,0.470774182172431
"3312",162,0,0.613165935925526,0.662673345477902,0.662490007076945,0.616634303248406,0.643245467345879,0.536534711177472,0.689514622329876,0.463307495043714
"3313",162,0,0.692417854979269,0.391315125876773,0.364679408083236,0.500881157705449,0.490640919673047,0.347956321362148,0.575871606866111,0.289009989263141
"3314",162,0,0.470281793576344,0.717764104197259,0.666480744504233,0.582182741853942,0.640953144201858,0.564770598938543,0.507108222159495,0.459037031301167
"3315",162,0,0.431462943427481,0.622949119222908,0.587113863339866,0.584606313487917,0.564835441905445,0.513833521206043,0.54818485936416,0.451548767964923
"3316",162,0,0.567441090802031,0.615978325706568,0.57744895901052,0.615670527405949,0.666338500586918,0.621429346635021,0.524596452928917,0.539970177793183
"3317",162,0,0.889150583909781,0.803015661627837,0.819308648077005,0.675732226792692,0.784477387839502,0.523171896954904,0.821585246834528,0.547746359444058
"3318",162,0,0.590823918463703,0.723471658730171,0.713189288262269,0.622731234169368,0.619273868790272,0.572140670568414,0.441753465228726,0.491849069724457
"3319",162,0,0.518475428397565,0.637405121501377,0.60163632166324,0.578908154373439,0.527425741319128,0.531510679619841,0.544577037345227,0.468003211624165
"3320",163,1,0.550572432035753,0.581013023204891,0.59296786842584,0.692724291473257,0.711050660410244,0.590590746591925,0.628907520519047,0.597181619090884
"3321",163,0,0.707019018551079,0.793006265708796,0.855181227423927,0.793896130277853,0.82064668519953,0.723189801410179,0.511103169108811,0.545474263639215
"3322",163,0,0.491760723196581,0.601061174226704,0.645156226045957,0.738310651931526,0.736885903416661,0.655478443508907,0.592923225126284,0.599381077151483
"3323",163,0,0.92690084988338,0.897476131493478,0.88577675160018,0.805158647767953,0.891309718263134,0.722388717106074,0.657069865199637,0.642038930396629
"3324",163,0,0.598691693615937,0.720951215613317,0.711977994068203,0.669321087069773,0.655947720486268,0.609206129843552,0.613494859050103,0.531225234838607
"3325",163,1,0.762173690998273,0.908279654470626,0.923140028665535,0.786060913638086,0.829607239890081,0.720233238982168,0.634712612596338,0.626200381814939
